lemma,pos,ner
and,CC,O
rush,VBD,O
into,IN,O
the,DT,O
passage,NN,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
all,DT,O
still,RB,O
and,CC,O
quiet,JJ,O
upon,IN,O
the,DT,O
ground,NN,O
floor,NN,O
.,.,O
in,IN,O
the,DT,O
kitchen,NN,O
a,DT,O
kettle,NN,O
be,VBD,O
sing,VBG,O
on,IN,O
the,DT,O
fire,NN,O
",",",",O
and,CC,O
a,DT,O
large,JJ,O
black,JJ,O
cat,NN,O
lay,VBD,O
coil,VBN,O
up,RP,O
in,IN,O
the,DT,O
basket,NN,O
;,:,O
but,CC,O
there,EX,O
be,VBD,O
no,DT,O
sign,NN,O
of,IN,O
the,DT,O
woman,NN,O
whom,WP,O
I,PRP,O
have,VBD,O
see,VBN,O
before,RB,O
.,.,O
I,PRP,O
run,VBD,O
into,IN,O
the,DT,O
other,JJ,O
room,NN,O
",",",",O
but,CC,O
it,PRP,O
be,VBD,O
equally,RB,O
deserted,JJ,O
.,.,O
then,RB,O
I,PRP,O
rush,VBD,O
up,RP,O
the,DT,O
stair,NNS,O
",",",",O
only,RB,O
to,TO,O
find,VB,O
two,CD,O
other,JJ,O
room,NNS,O
empty,JJ,O
and,CC,O
deserted,JJ,O
at,IN,O
the,DT,O
top,NN,O
.,.,O
there,EX,O
be,VBD,O
no,DT,O
one,NN,O
at,IN,O
all,RB,O
in,IN,O
the,DT,O
whole,JJ,O
house,NN,O
.,.,O
the,DT,O
furniture,NN,O
and,CC,O
picture,NNS,O
be,VBD,O
of,IN,O
the,DT,O
most,RBS,O
common,JJ,O
and,CC,O
vulgar,JJ,O
description,NN,O
",",",",O
save,VB,O
in,IN,O
the,DT,O
one,CD,O
chamber,NN,O
at,IN,O
the,DT,O
window,NN,O
of,IN,O
which,WDT,O
I,PRP,O
have,VBD,O
see,VBN,O
the,DT,O
strange,JJ,O
face,NN,O
.,.,O
that,DT,O
be,VBD,O
comfortable,JJ,O
and,CC,O
elegant,JJ,O
",",",",O
and,CC,O
all,PDT,O
my,PRP$,O
suspicion,NNS,O
rise,VBD,O
into,IN,O
a,DT,O
fierce,JJ,O
bitter,JJ,O
flame,NN,O
when,WRB,O
I,PRP,O
see,VBD,O
that,DT,O
on,IN,O
the,DT,O
mantelpiece,NN,O
stand,VBD,O
a,DT,O
copy,NN,O
of,IN,O
a,DT,O
full,JJ,O
-,HYPH,O
length,NN,O
photograph,NN,O
of,IN,O
my,PRP$,O
wife,NN,O
",",",",O
which,WDT,O
have,VBD,O
be,VBN,O
take,VBN,O
at,IN,O
my,PRP$,O
request,NN,O
only,RB,O
three,CD,DATE
month,NNS,DATE
ago,RB,DATE
.,.,O
"""",``,O
I,PRP,O
stay,VBD,O
long,RB,O
enough,RB,O
to,TO,O
make,VB,O
certain,JJ,O
that,IN,O
the,DT,O
house,NN,O
be,VBD,O
absolutely,RB,O
empty,JJ,O
.,.,O
then,RB,O
I,PRP,O
leave,VBD,O
it,PRP,O
",",",",O
feel,VBG,O
a,DT,O
weight,NN,O
at,IN,O
my,PRP$,O
heart,NN,O
such,JJ,O
as,IN,O
I,PRP,O
have,VBD,O
never,RB,O
have,VBN,O
before,RB,O
.,.,O
my,PRP$,O
wife,NN,O
come,VBD,O
out,RP,O
into,IN,O
the,DT,O
hall,NN,O
as,IN,O
I,PRP,O
enter,VBD,O
my,PRP$,O
house,NN,O
;,:,O
but,CC,O
I,PRP,O
be,VBD,O
too,RB,O
hurt,JJ,O
and,CC,O
angry,JJ,O
to,TO,O
speak,VB,O
with,IN,O
she,PRP,O
",",",",O
and,CC,O
push,VBG,O
past,IN,O
she,PRP$,O
",",",",O
I,PRP,O
make,VBD,O
my,PRP$,O
way,NN,O
into,IN,O
my,PRP$,O
study,NN,O
.,.,O
she,PRP,O
follow,VBD,O
I,PRP,O
",",",",O
however,RB,O
",",",",O
before,IN,O
I,PRP,O
could,MD,O
close,VB,O
the,DT,O
door,NN,O
.,.,O
"""",``,O
',``,O
I,PRP,O
be,VBP,O
sorry,JJ,O
that,IN,O
I,PRP,O
break,VBD,O
my,PRP$,O
promise,NN,O
",",",",O
Jack,NNP,PERSON
",",",",O
','',O
say,VBD,O
she,PRP,O
;,:,O
','',O
but,CC,O
if,IN,O
you,PRP,O
know,VBD,O
all,PDT,O
the,DT,O
circumstance,NNS,O
I,PRP,O
be,VBP,O
sure,JJ,O
that,IN,O
you,PRP,O
would,MD,O
forgive,VB,O
I,PRP,O
.,.,O
','',O
"""",'',O
',``,O
tell,VB,O
I,PRP,O
everything,NN,O
",",",",O
then,RB,O
",",",",O
','',O
say,VBD,O
I.,NNP,O
"""",``,O
',``,O
I,PRP,O
can,MD,O
not,RB,O
",",",",O
Jack,NNP,PERSON
",",",",O
I,PRP,O
can,MD,O
not,RB,O
",",",",O
','',O
she,PRP,O
cry,VBD,O
.,.,O
"""",'',O
',``,O
until,IN,O
you,PRP,O
tell,VBP,O
I,PRP,O
who,WP,O
it,PRP,O
be,VBZ,O
that,DT,O
have,VBZ,O
be,VBN,O
live,VBG,O
in,IN,O
that,DT,O
cottage,NN,O
",",",",O
and,CC,O
who,WP,O
it,PRP,O
be,VBZ,O
to,TO,O
whom,WP,O
you,PRP,O
have,VBP,O
give,VBN,O
that,IN,O
photograph,NN,O
",",",",O
there,EX,O
can,MD,O
never,RB,O
be,VB,O
any,DT,O
confidence,NN,O
between,IN,O
we,PRP,O
",",",",O
','',O
say,VBD,O
I,PRP,O
",",",",O
and,CC,O
break,VBG,O
away,RB,O
from,IN,O
she,PRP,O
",",",",O
I,PRP,O
leave,VBD,O
the,DT,O
house,NN,O
.,.,O
that,DT,O
be,VBD,O
yesterday,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
I,PRP,O
have,VBP,O
not,RB,O
see,VBN,O
she,PRP,O
since,IN,O
",",",",O
nor,CC,O
do,VBP,O
I,PRP,O
know,VB,O
anything,NN,O
more,JJR,O
about,IN,O
this,DT,O
strange,JJ,O
business,NN,O
.,.,O
it,PRP,O
be,VBZ,O
the,DT,O
first,JJ,O
shadow,NN,O
that,WDT,O
have,VBZ,O
come,VBN,O
between,IN,O
we,PRP,O
",",",",O
and,CC,O
it,PRP,O
have,VBZ,O
so,RB,O
shake,VBN,O
I,PRP,O
that,IN,O
I,PRP,O
do,VBP,O
not,RB,O
know,VB,O
what,WP,O
I,PRP,O
should,MD,O
do,VB,O
for,IN,O
the,DT,O
best,JJS,O
.,.,O
suddenly,RB,O
this,DT,O
morning,NN,O
it,PRP,O
occur,VBD,O
to,IN,O
I,PRP,O
that,IN,O
you,PRP,O
be,VBD,O
the,DT,O
man,NN,O
to,TO,O
advise,VB,O
I,PRP,O
",",",",O
so,RB,O
I,PRP,O
have,VBP,O
hurry,VBN,O
to,IN,O
you,PRP,O
now,RB,O
",",",",O
and,CC,O
I,PRP,O
place,VBP,O
myself,PRP,O
unreservedly,RB,O
in,IN,O
you,PRP$,O
hand,NNS,O
.,.,O
if,IN,O
there,EX,O
be,VBZ,O
any,DT,O
point,NN,O
which,WDT,O
I,PRP,O
have,VBP,O
not,RB,O
make,VBN,O
clear,JJ,O
",",",",O
pray,VB,O
question,NN,O
I,PRP,O
about,IN,O
it,PRP,O
.,.,O
but,CC,O
",",",",O
above,RB,O
all,DT,O
",",",",O
tell,VB,O
I,PRP,O
quickly,RB,O
what,WP,O
I,PRP,O
be,VBP,O
to,TO,O
do,VB,O
",",",",O
for,IN,O
this,DT,O
misery,NN,O
be,VBZ,O
more,JJR,O
than,IN,O
I,PRP,O
can,MD,O
bear,VB,O
.,.,O
"""",``,O
Holmes,NNP,PERSON
and,CC,O
I,PRP,O
have,VBD,O
listen,VBN,O
with,IN,O
the,DT,O
utmost,JJ,O
interest,NN,O
to,IN,O
this,DT,O
extraordinary,JJ,O
statement,NN,O
",",",",O
which,WDT,O
have,VBD,O
be,VBN,O
deliver,VBN,O
in,IN,O
the,DT,O
jerky,NN,O
",",",",O
broken,JJ,O
fashion,NN,O
of,IN,O
a,DT,O
man,NN,O
who,WP,O
be,VBZ,O
under,IN,O
the,DT,O
influence,NN,O
of,IN,O
extreme,JJ,O
emotion,NNS,O
.,.,O
my,PRP$,O
companion,NN,O
sit,VBD,O
silent,JJ,O
for,IN,O
some,DT,O
time,NN,O
",",",",O
with,IN,O
he,PRP$,O
chin,NN,O
upon,IN,O
he,PRP$,O
hand,NN,O
",",",",O
lose,VBN,O
in,IN,O
thought,NN,O
.,.,O
"""",``,O
tell,VB,O
I,PRP,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
at,IN,O
last,JJ,O
",",",",O
"""",'',O
could,MD,O
you,PRP,O
swear,VB,O
that,IN,O
this,DT,O
be,VBD,O
a,DT,O
man,NN,O
's,POS,O
face,NN,O
which,WDT,O
you,PRP,O
see,VBD,O
at,IN,O
the,DT,O
window,NN,O
?,.,O
"""",'',O
"""",``,O
each,DT,O
time,NN,O
that,WDT,O
I,PRP,O
see,VBD,O
it,PRP,O
I,PRP,O
be,VBD,O
some,DT,O
distance,NN,O
away,RB,O
from,IN,O
it,PRP,O
",",",",O
so,IN,O
that,IN,O
it,PRP,O
be,VBZ,O
impossible,JJ,O
for,IN,O
I,PRP,O
to,TO,O
say,VB,O
.,.,O
"""",'',O
"""",``,O
you,PRP,O
appear,VBP,O
",",",",O
however,RB,O
",",",",O
to,TO,O
have,VB,O
be,VBN,O
disagreeably,RB,O
impress,VBN,O
by,IN,O
it,PRP,O
.,.,O
"""",'',O
"""",``,O
it,PRP,O
seem,VBD,O
to,TO,O
be,VB,O
of,IN,O
a,DT,O
unnatural,JJ,O
color,NN,O
",",",",O
and,CC,O
to,TO,O
have,VB,O
a,DT,O
strange,JJ,O
rigidity,NN,O
about,IN,O
the,DT,O
feature,NNS,O
.,.,O
when,WRB,O
I,PRP,O
approach,VBD,O
",",",",O
it,PRP,O
vanish,VBD,O
with,IN,O
a,DT,O
jerk,NN,O
.,.,O
"""",``,O
"""",``,O
how,WRB,O
long,JJ,O
be,VBZ,O
it,PRP,O
since,IN,O
you,PRP$,O
wife,NN,O
ask,VBD,O
you,PRP,O
for,IN,O
a,DT,O
hundred,CD,O
pound,NNS,O
?,.,O
"""",``,O
"""",``,O
nearly,RB,O
two,CD,O
month,NNS,O
.,.,O
"""",``,O
"""",``,O
have,VBP,O
you,PRP,O
ever,RB,O
see,VBN,O
a,DT,O
photograph,NN,O
of,IN,O
she,PRP$,O
first,JJ,O
husband,NN,O
?,.,O
"""",``,O
"""",``,O
no,DT,O
;,:,O
there,EX,O
be,VBD,O
a,DT,O
great,JJ,O
fire,NN,O
at,IN,O
Atlanta,NNP,LOCATION
very,RB,O
shortly,RB,O
after,IN,O
he,PRP$,O
death,NN,O
",",",",O
and,CC,O
all,PDT,O
she,PRP$,O
papers,NNS,O
be,VBD,O
destroy,VBN,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
yet,CC,O
she,PRP,O
have,VBD,O
a,DT,O
certificate,NN,O
of,IN,O
death,NN,O
.,.,O
you,PRP,O
say,VBP,O
that,IN,O
you,PRP,O
see,VBD,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
;,:,O
she,PRP,O
get,VBD,O
a,DT,O
duplicate,NN,O
after,IN,O
the,DT,O
fire,NN,O
.,.,O
"""",``,O
"""",``,O
do,VBD,O
you,PRP,O
ever,RB,O
meet,VB,O
any,DT,O
one,NN,O
who,WP,O
know,VBD,O
she,PRP,O
in,IN,O
America,NNP,LOCATION
?,.,O
"""",``,O
"""",``,O
no,UH,O
.,.,O
"""",``,O
"""",``,O
do,VBD,O
she,PRP,O
ever,RB,O
talk,VB,O
of,IN,O
revisit,VBG,O
the,DT,O
place,NN,O
?,.,O
"""",``,O
"""",``,O
no,UH,O
.,.,O
"""",``,O
"""",``,O
or,CC,O
get,VB,O
letter,NNS,O
from,IN,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
no,UH,O
.,.,O
"""",``,O
"""",``,O
thank,VBP,O
you,PRP,O
.,.,O
I,PRP,O
should,MD,O
like,VB,O
to,TO,O
think,VB,O
over,IN,O
the,DT,O
matter,NN,O
a,DT,O
little,JJ,O
now,RB,O
.,.,O
if,IN,O
the,DT,O
cottage,NN,O
be,VBZ,O
now,RB,O
permanently,RB,O
deserted,JJ,O
we,PRP,O
may,MD,O
have,VB,O
some,DT,O
difficulty,NN,O
.,.,O
if,IN,O
",",",",O
on,IN,O
the,DT,O
other,JJ,O
hand,NN,O
",",",",O
as,IN,O
I,PRP,O
fancy,VBP,O
be,VBZ,O
more,RBR,O
likely,JJ,O
",",",",O
the,DT,O
inmate,NNS,O
be,VBD,O
warn,VBN,O
of,IN,O
you,PRP$,O
come,VBG,O
",",",",O
and,CC,O
leave,VBN,O
before,IN,O
you,PRP,O
enter,VBD,O
yesterday,NN,O
",",",",O
then,RB,O
they,PRP,O
may,MD,O
be,VB,O
back,RB,O
now,RB,O
",",",",O
and,CC,O
we,PRP,O
should,MD,O
clear,VB,O
it,PRP,O
all,DT,O
up,RP,O
easily,RB,O
.,.,O
let,VB,O
I,PRP,O
advise,VB,O
you,PRP,O
",",",",O
then,RB,O
",",",",O
to,TO,O
return,VB,O
to,IN,O
Norbury,NNP,PERSON
",",",",O
and,CC,O
to,TO,O
examine,VB,O
the,DT,O
window,NNS,O
of,IN,O
the,DT,O
cottage,NN,O
again,RB,O
.,.,O
if,IN,O
you,PRP,O
have,VBP,O
reason,NN,O
to,TO,O
believe,VB,O
that,DT,O
be,VBZ,O
inhabit,VBN,O
",",",",O
do,VBP,O
not,RB,O
force,VB,O
you,PRP$,O
way,NN,O
in,IN,O
",",",",O
but,CC,O
send,VB,O
a,DT,O
wire,NN,O
to,IN,O
my,PRP$,O
friend,NN,O
and,CC,O
I,PRP,O
.,.,O
we,PRP,O
shall,MD,O
be,VB,O
with,IN,O
you,PRP,O
within,IN,O
a,DT,O
hour,NN,O
of,IN,O
receive,VBG,O
it,PRP,O
",",",",O
and,CC,O
we,PRP,O
shall,MD,O
then,RB,O
very,RB,O
soon,RB,O
get,VB,O
to,IN,O
the,DT,O
bottom,NN,O
of,IN,O
the,DT,O
business,NN,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
if,IN,O
it,PRP,O
be,VBZ,O
still,RB,O
empty,JJ,O
?,.,O
"""",``,O
"""",``,O
in,IN,O
that,DT,O
case,NN,O
I,PRP,O
shall,MD,O
come,VB,O
out,RP,O
to,IN,O
-,HYPH,O
morrow,NN,O
and,CC,O
talk,VB,O
it,PRP,O
over,RP,O
with,IN,O
you,PRP,O
.,.,O
good,JJ,O
-,HYPH,O
bye,NN,O
",",",",O
and,CC,O
",",",",O
above,RB,O
all,DT,O
",",",",O
do,VBP,O
not,RB,O
fret,VB,O
until,IN,O
you,PRP,O
know,VBP,O
that,IN,O
you,PRP,O
really,RB,O
have,VBP,O
a,DT,O
cause,NN,O
for,IN,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
be,VBP,O
afraid,JJ,O
that,IN,O
this,DT,O
be,VBZ,O
a,DT,O
bad,JJ,O
business,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
my,PRP$,O
companion,NN,O
",",",",O
as,IN,O
he,PRP,O
return,VBD,O
after,IN,O
accompany,VBG,O
Mr.,NNP,PERSON
Grant,NNP,PERSON
Munro,NNP,PERSON
to,IN,O
the,DT,O
door,NN,O
.,.,O
"""",'',O
what,WP,O
do,VBP,O
you,PRP,O
make,VB,O
of,IN,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
it,PRP,O
have,VBD,O
a,DT,O
ugly,JJ,O
sound,NN,O
",",",",O
"""",``,O
I,PRP,O
answer,VBD,O
.,.,O
"""",'',O
yes,UH,O
.,.,O
there,EX,O
be,VBZ,O
blackmail,NN,O
in,IN,O
it,PRP,O
",",",",O
or,CC,O
I,PRP,O
be,VBP,O
much,JJ,O
mistaken,JJ,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
who,WP,O
be,VBZ,O
the,DT,O
blackmailer,NN,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
it,PRP,O
must,MD,O
be,VB,O
the,DT,O
creature,NN,O
who,WP,O
live,VBZ,O
in,IN,O
the,DT,O
only,JJ,O
comfortable,JJ,O
room,NN,O
in,IN,O
the,DT,O
place,NN,O
",",",",O
and,CC,O
have,VBZ,O
she,PRP$,O
photograph,NN,O
above,IN,O
he,PRP$,O
fireplace,NN,O
.,.,O
upon,IN,O
my,PRP$,O
word,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
there,EX,O
be,VBZ,O
something,NN,O
very,RB,O
attractive,JJ,O
about,IN,O
that,DT,O
livid,JJ,O
face,NN,O
at,IN,O
the,DT,O
window,NN,O
",",",",O
and,CC,O
I,PRP,O
would,MD,O
not,RB,O
have,VB,O
miss,VBN,O
the,DT,O
case,NN,O
for,IN,O
world,NNS,O
.,.,O
"""",``,O
"""",``,O
you,PRP,O
have,VBP,O
a,DT,O
theory,NN,O
?,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
a,DT,O
provisional,JJ,O
one,NN,O
.,.,O
but,CC,O
I,PRP,O
shall,MD,O
be,VB,O
surprised,JJ,O
if,IN,O
it,PRP,O
do,VBZ,O
not,RB,O
turn,VB,O
out,RP,O
to,TO,O
be,VB,O
correct,JJ,O
.,.,O
this,DT,O
woman,NN,O
's,POS,O
first,JJ,O
husband,NN,O
be,VBZ,O
in,IN,O
that,DT,O
cottage,NN,O
.,.,O
"""",``,O
"""",``,O
why,WRB,O
do,VBP,O
you,PRP,O
think,VB,O
so,RB,O
?,.,O
"""",``,O
"""",``,O
how,WRB,O
else,RB,O
can,MD,O
we,PRP,O
explain,VB,O
she,PRP$,O
frenzied,JJ,O
anxiety,NN,O
that,WDT,O
she,PRP$,O
second,JJ,O
one,NN,O
should,MD,O
not,RB,O
enter,VB,O
it,PRP,O
?,.,O
the,DT,O
fact,NNS,O
",",",",O
as,IN,O
I,PRP,O
read,VBD,O
they,PRP,O
",",",",O
be,VBP,O
something,NN,O
like,IN,O
this,DT,O
:,:,O
this,DT,O
woman,NN,O
be,VBD,O
marry,VBN,O
in,IN,O
America,NNP,LOCATION
.,.,O
she,PRP$,O
husband,NN,O
develop,VBD,O
some,DT,O
hateful,JJ,O
quality,NNS,O
;,:,O
or,CC,O
shall,MD,O
we,PRP,O
say,VB,O
that,IN,O
he,PRP,O
contract,VBD,O
some,DT,O
loathsome,JJ,O
disease,NN,O
",",",",O
and,CC,O
become,VBD,O
a,DT,O
leper,NN,O
or,CC,O
a,DT,O
imbecile,NN,O
?,.,O
she,PRP,O
fly,VBZ,O
from,IN,O
he,PRP,O
at,IN,O
last,JJ,O
",",",",O
return,NNS,O
to,IN,O
England,NNP,LOCATION
",",",",O
change,VBZ,O
she,PRP$,O
name,NN,O
",",",",O
and,CC,O
start,VBZ,O
she,PRP$,O
life,NN,O
",",",",O
as,IN,O
she,PRP,O
think,VBZ,O
",",",",O
afresh,RB,O
.,.,O
she,PRP,O
have,VBZ,O
be,VBN,O
marry,VBN,O
three,CD,O
year,NNS,O
",",",",O
and,CC,O
believe,VBZ,O
that,IN,O
she,PRP$,O
position,NN,O
be,VBZ,O
quite,RB,O
secure,JJ,O
",",",",O
have,VBG,O
show,VBN,O
she,PRP$,O
husband,NN,O
the,DT,O
death,NN,O
certificate,NN,O
of,IN,O
some,DT,O
man,NN,O
whose,WP$,O
name,NN,O
she,PRP,O
have,VBZ,O
assume,VBN,O
",",",",O
when,WRB,O
suddenly,RB,O
she,PRP$,O
whereabouts,NN,O
be,VBZ,O
discover,VBN,O
by,IN,O
she,PRP$,O
first,JJ,O
husband,NN,O
;,:,O
or,CC,O
",",",",O
we,PRP,O
may,MD,O
suppose,VB,O
",",",",O
by,IN,O
some,DT,O
unscrupulous,JJ,O
woman,NN,O
who,WP,O
have,VBZ,O
attach,VBN,O
herself,PRP,O
to,IN,O
the,DT,O
invalid,JJ,O
.,.,O
they,PRP,O
write,VBP,O
to,IN,O
the,DT,O
wife,NN,O
",",",",O
and,CC,O
threaten,VB,O
to,TO,O
come,VB,O
and,CC,O
expose,VB,O
she,PRP,O
.,.,O
she,PRP,O
ask,VBZ,O
for,IN,O
a,DT,O
hundred,CD,O
pound,NNS,O
",",",",O
and,CC,O
endeavor,NNS,O
to,TO,O
buy,VB,O
they,PRP,O
off,RP,O
.,.,O
they,PRP,O
come,VBP,O
in,IN,O
spite,NN,O
of,IN,O
it,PRP,O
",",",",O
and,CC,O
when,WRB,O
the,DT,O
husband,NN,O
mention,VBZ,O
casually,RB,O
to,IN,O
the,DT,O
wife,NN,O
that,IN,O
there,EX,O
be,VBP,O
new,JJ,O
-,HYPH,O
comer,NNS,O
in,IN,O
the,DT,O
cottage,NN,O
",",",",O
she,PRP,O
know,VBZ,O
in,IN,O
some,DT,O
way,NN,O
that,IN,O
they,PRP,O
be,VBP,O
she,PRP$,O
pursuer,NNS,O
.,.,O
she,PRP,O
wait,VBZ,O
until,IN,O
she,PRP$,O
husband,NN,O
be,VBZ,O
asleep,JJ,O
",",",",O
and,CC,O
then,RB,O
she,PRP,O
rush,VBZ,O
down,RB,O
to,IN,O
endeavor,NN,O
to,TO,O
persuade,VB,O
they,PRP,O
to,TO,O
leave,VB,O
she,PRP,O
in,IN,O
peace,NN,O
.,.,O
have,VBG,O
no,DT,O
success,NN,O
",",",",O
she,PRP,O
go,VBZ,O
again,RB,O
next,JJ,O
morning,NN,O
",",",",O
and,CC,O
she,PRP$,O
husband,NN,O
meet,VBZ,O
she,PRP,O
",",",",O
as,IN,O
he,PRP,O
have,VBZ,O
tell,VBN,O
we,PRP,O
",",",",O
as,IN,O
she,PRP,O
come,VBZ,O
out,RP,O
.,.,O
she,PRP,O
promise,VBZ,O
he,PRP,O
then,RB,O
not,RB,O
to,TO,O
go,VB,O
there,RB,O
again,RB,O
",",",",O
but,CC,O
two,CD,O
day,NNS,O
afterwards,RB,O
the,DT,O
hope,NN,O
of,IN,O
get,VBG,O
rid,VBN,O
of,IN,O
those,DT,O
dreadful,JJ,O
neighbor,NNS,O
be,VBD,O
too,RB,O
strong,JJ,O
for,IN,O
she,PRP,O
",",",",O
and,CC,O
she,PRP,O
make,VBD,O
another,DT,O
attempt,NN,O
",",",",O
take,VBG,O
down,RP,O
with,IN,O
she,PRP,O
the,DT,O
photograph,NN,O
which,WDT,O
have,VBD,O
probably,RB,O
be,VBN,O
demand,VBN,O
from,IN,O
she,PRP,O
.,.,O
in,IN,O
the,DT,O
midst,NN,O
of,IN,O
this,DT,O
interview,NN,O
the,DT,O
maid,NN,O
rush,VBD,O
in,IN,O
to,TO,O
say,VB,O
that,IN,O
the,DT,O
master,NN,O
have,VBD,O
come,VBN,O
home,RB,O
",",",",O
on,IN,O
which,WDT,O
the,DT,O
wife,NN,O
",",",",O
know,VBG,O
that,IN,O
he,PRP,O
would,MD,O
come,VB,O
straight,RB,O
down,RB,O
to,IN,O
the,DT,O
cottage,NN,O
",",",",O
hurry,VBD,O
the,DT,O
inmate,NNS,O
out,RP,O
at,IN,O
the,DT,O
back,JJ,O
door,NN,O
",",",",O
into,IN,O
the,DT,O
grove,NN,O
of,IN,O
fir,NN,O
-,HYPH,O
tree,NNS,O
",",",",O
probably,RB,O
",",",",O
which,WDT,O
be,VBD,O
mention,VBN,O
as,IN,O
stand,VBG,O
near,RB,O
.,.,O
in,IN,O
this,DT,O
way,NN,O
he,PRP,O
find,VBD,O
the,DT,O
place,NN,O
desert,VBD,O
.,.,O
I,PRP,O
shall,MD,O
be,VB,O
very,RB,O
much,RB,O
surprised,JJ,O
",",",",O
however,RB,O
",",",",O
if,IN,O
it,PRP,O
still,RB,O
so,RB,O
when,WRB,O
he,PRP,O
reconnoitre,VBZ,O
it,PRP,O
this,DT,TIME
evening,NN,TIME
.,.,O
what,WP,O
do,VBP,O
you,PRP,O
think,VB,O
of,IN,O
my,PRP$,O
theory,NN,O
?,.,O
"""",``,O
"""",``,O
it,PRP,O
be,VBZ,O
all,DT,O
surmise,VB,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
at,IN,O
least,RBS,O
it,PRP,O
cover,VBZ,O
all,PDT,O
the,DT,O
fact,NNS,O
.,.,O
when,WRB,O
new,JJ,O
fact,NNS,O
come,VBP,O
to,IN,O
we,PRP$,O
knowledge,NN,O
which,WDT,O
can,MD,O
not,RB,O
be,VB,O
cover,VBN,O
by,IN,O
it,PRP,O
",",",",O
it,PRP,O
will,MD,O
be,VB,O
time,NN,O
enough,JJ,O
to,TO,O
reconsider,VB,O
it,PRP,O
.,.,O
we,PRP,O
can,MD,O
do,VB,O
nothing,NN,O
more,JJR,O
until,IN,O
we,PRP,O
have,VBP,O
a,DT,O
message,NN,O
from,IN,O
we,PRP$,O
friend,NN,O
at,IN,O
Norbury,NNP,PERSON
.,.,O
"""",``,O
but,CC,O
we,PRP,O
have,VBD,O
not,RB,O
a,DT,O
very,RB,O
long,JJ,O
time,NN,O
to,TO,O
wait,VB,O
for,IN,O
that,DT,O
.,.,O
it,PRP,O
come,VBD,O
just,RB,O
as,IN,O
we,PRP,O
have,VBD,O
finish,VBN,O
we,PRP$,O
tea,NN,O
.,.,O
"""",``,O
the,DT,O
cottage,NN,O
be,VBZ,O
still,RB,O
tenanted,JJ,O
",",",",O
"""",'',O
it,PRP,O
say,VBD,O
.,.,O
"""",``,O
have,VBP,O
see,VBN,O
the,DT,O
face,NN,O
again,RB,O
at,IN,O
the,DT,O
window,NN,O
.,.,O
will,MD,O
meet,VB,O
the,DT,O
seven,CD,O
o'clock,NN,O
train,NN,O
",",",",O
and,CC,O
will,MD,O
take,VB,O
no,DT,O
step,NNS,O
until,IN,O
you,PRP,O
arrive,VBP,O
.,.,O
"""",``,O
he,PRP,O
be,VBD,O
wait,VBG,O
on,IN,O
the,DT,O
platform,NN,O
when,WRB,O
we,PRP,O
step,VBD,O
out,RP,O
",",",",O
and,CC,O
we,PRP,O
could,MD,O
see,VB,O
in,IN,O
the,DT,O
light,NN,O
of,IN,O
the,DT,O
station,NN,O
lamp,NNS,O
that,WDT,O
he,PRP,O
be,VBD,O
very,RB,O
pale,JJ,O
",",",",O
and,CC,O
quiver,VBG,O
with,IN,O
agitation,NN,O
.,.,O
"""",'',O
they,PRP,O
be,VBP,O
still,RB,O
there,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
lay,VBG,O
he,PRP$,O
hand,NN,O
hard,JJ,O
upon,IN,O
my,PRP$,O
friend,NN,O
's,POS,O
sleeve,NN,O
.,.,O
"""",'',O
I,PRP,O
see,VBD,O
light,NNS,O
in,IN,O
the,DT,O
cottage,NN,O
as,IN,O
I,PRP,O
come,VBD,O
down,RP,O
.,.,O
we,PRP,O
shall,MD,O
settle,VB,O
it,PRP,O
now,RB,O
once,RB,O
and,CC,O
for,IN,O
all,DT,O
.,.,O
"""",``,O
"""",``,O
what,WP,O
be,VBZ,O
you,PRP$,O
plan,NN,O
",",",",O
then,RB,O
?,.,O
"""",``,O
ask,VBD,O
Holmes,NNP,PERSON
",",",",O
as,IN,O
he,PRP,O
walk,VBD,O
down,RP,O
the,DT,O
dark,JJ,O
tree,NN,O
-,HYPH,O
line,VBN,O
road,NN,O
.,.,O
"""",'',O
I,PRP,O
be,VBP,O
go,VBG,O
to,TO,O
force,VB,O
my,PRP$,O
way,NN,O
in,IN,O
and,CC,O
see,VB,O
for,IN,O
myself,PRP,O
who,WP,O
be,VBZ,O
in,IN,O
the,DT,O
